repository,version,path,name,measure
gson,gson-parent-2.8.3,../gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java,DefaultTypeAdaptersTest.java,525.15
gson,gson-parent-2.8.4,../gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,JsonReaderTest.java,1317.97
gson,gson-parent-2.8.4,../gson/gson/src/main/java/com/google/gson/stream/JsonReader.java,JsonReader.java,571.39
gson,gson-parent-2.8.4,../gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java,DefaultTypeAdaptersTest.java,525.15
gson,gson-parent-2.8.5,../gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,JsonReaderTest.java,1317.97
gson,gson-parent-2.8.5,../gson/gson/src/main/java/com/google/gson/stream/JsonReader.java,JsonReader.java,571.39
gson,gson-parent-2.8.5,../gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java,DefaultTypeAdaptersTest.java,525.15
gson,gson-parent-2.8.6,../gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,JsonReaderTest.java,1317.97
gson,gson-parent-2.8.6,../gson/gson/src/main/java/com/google/gson/stream/JsonReader.java,JsonReader.java,569.12
gson,gson-parent-2.8.6,../gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java,DefaultTypeAdaptersTest.java,525.15
gson,gson-parent-2.8.7,../gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,JsonReaderTest.java,1317.97
gson,gson-parent-2.8.7,../gson/gson/src/main/java/com/google/gson/stream/JsonReader.java,JsonReader.java,570.93
gson,gson-parent-2.8.7,../gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java,DefaultTypeAdaptersTest.java,525.15
gson,gson-parent-2.8.8,../gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,JsonReaderTest.java,1317.97
gson,gson-parent-2.8.8,../gson/gson/src/main/java/com/google/gson/stream/JsonReader.java,JsonReader.java,570.93
gson,gson-parent-2.8.8,../gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java,DefaultTypeAdaptersTest.java,525.15
gson,gson-parent-2.8.9,../gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,JsonReaderTest.java,1317.97
gson,gson-parent-2.8.9,../gson/gson/src/main/java/com/google/gson/stream/JsonReader.java,JsonReader.java,570.93
gson,gson-parent-2.8.9,../gson/gson/src/test/java/com/google/gson/functional/MapTest.java,MapTest.java,473.40
gson,gson-parent-2.9.0,../gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,JsonReaderTest.java,1356.57
gson,gson-parent-2.9.0,../gson/gson/src/main/java/com/google/gson/stream/JsonReader.java,JsonReader.java,575.15
gson,gson-parent-2.9.0,../gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java,PrimitiveTest.java,497.92
